gkz;jahr;haushaltskonto-hinweis;haushaltskonto-hinweis-name;haushaltskonto-ansatz;ansatzbezeichnung;haushaltskonto-post;kontenbezeichnung;soll-rj
32135;2018;2;"ordentliche Einnahmen";262;Sportplätze;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";2300,00
32135;2018;2;"ordentliche Einnahmen";263;"Turn- und Sporthallen";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";51045,74
32135;2018;2;"ordentliche Einnahmen";264;"Eislaufplätze und -hallen";810;Leistungserlöse;86112,25
32135;2018;2;"ordentliche Einnahmen";264;"Eislaufplätze und -hallen";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";12548,08
32135;2018;2;"ordentliche Einnahmen";264;"Eislaufplätze und -hallen";829;"Sonstige Einnahmen";31937,58
32135;2018;2;"ordentliche Einnahmen";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";1801,03
32135;2018;2;"ordentliche Einnahmen";270;Volkshochschulen;810;Leistungserlöse;80872,24
32135;2018;2;"ordentliche Einnahmen";270;Volkshochschulen;829;"Sonstige Einnahmen";26996,00
32135;2018;2;"ordentliche Einnahmen";270;Volkshochschulen;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";3488,35
32135;2018;2;"ordentliche Einnahmen";273;Volksbüchereien;824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";15313,94
32135;2018;2;"ordentliche Einnahmen";273;Volksbüchereien;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";3835,16
32135;2018;2;"ordentliche Einnahmen";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";810;Leistungserlöse;10105,64
32135;2018;2;"ordentliche Einnahmen";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";829;"Sonstige Einnahmen";15833,34
32135;2018;2;"ordentliche Einnahmen";320;"Ausbildung in Musik und darstellender Kunst";817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";94880,56
32135;2018;2;"ordentliche Einnahmen";320;"Ausbildung in Musik und darstellender Kunst";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";4644,24
32135;2018;2;"ordentliche Einnahmen";320;"Ausbildung in Musik und darstellender Kunst";829;"Sonstige Einnahmen";423019,85
32135;2018;2;"ordentliche Einnahmen";320;"Ausbildung in Musik und darstellender Kunst";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";590116,72
32135;2018;2;"ordentliche Einnahmen";340;Museen;810;Leistungserlöse;909,77
32135;2018;2;"ordentliche Einnahmen";341;"Sonstige Sammlungen";810;Leistungserlöse;5030,46
32135;2018;2;"ordentliche Einnahmen";341;"Sonstige Sammlungen";829;"Sonstige Einnahmen";1804,90
32135;2018;2;"ordentliche Einnahmen";341;"Sonstige Sammlungen";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";133,52
32135;2018;2;"ordentliche Einnahmen";360;Heimatmuseen;810;Leistungserlöse;5409,60
32135;2018;2;"ordentliche Einnahmen";360;Heimatmuseen;829;"Sonstige Einnahmen";8841,50
32135;2018;2;"ordentliche Einnahmen";361;"Nichtwissenschaftliche Archive";803;"Veräußerungen von Handelswaren";63,87
32135;2018;2;"ordentliche Einnahmen";361;"Nichtwissenschaftliche Archive";810;Leistungserlöse;204,50
32135;2018;2;"ordentliche Einnahmen";363;"Altstadterhaltung und Ortsbildpflege";806;"Veräußerungen von Altmaterial";2899,14
32135;2018;2;"ordentliche Einnahmen";363;"Altstadterhaltung und Ortsbildpflege";829;"Sonstige Einnahmen";7447,00
32135;2018;2;"ordentliche Einnahmen";381;"Maßnahmen der Kulturpflege";810;Leistungserlöse;247609,87
32135;2018;2;"ordentliche Einnahmen";381;"Maßnahmen der Kulturpflege";829;"Sonstige Einnahmen";50528,26
32135;2018;2;"ordentliche Einnahmen";381;"Maßnahmen der Kulturpflege";871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";164000,00
32135;2018;2;"ordentliche Einnahmen";423;"Essen auf Rädern";813;Nebenerlöse;21692,10
32135;2018;2;"ordentliche Einnahmen";430;Säuglingsheime;813;Nebenerlöse;24160,00
32135;2018;2;"ordentliche Einnahmen";430;Säuglingsheime;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";5250,00
32135;2018;2;"ordentliche Einnahmen";469;"Sonstige Maßnahmen";817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";41025,15
32135;2018;2;"ordentliche Einnahmen";511;Familienberatung;829;"Sonstige Einnahmen";76,40
32135;2018;2;"ordentliche Einnahmen";512;"Sonstige medizinische Beratung und Betreuung";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";3193,70
32135;2018;2;"ordentliche Einnahmen";512;"Sonstige medizinische Beratung und Betreuung";829;"Sonstige Einnahmen";195,00
32135;2018;2;"ordentliche Einnahmen";520;"Natur- und Landschaftsschutz";828;"Rückersätze von Ausgaben";17375,00
32135;2018;2;"ordentliche Einnahmen";612;Gemeindestraßen;813;Nebenerlöse;40458,02
32135;2018;2;"ordentliche Einnahmen";612;Gemeindestraßen;828;"Rückersätze von Ausgaben";1090,56
32135;2018;2;"ordentliche Einnahmen";612;Gemeindestraßen;829;"Sonstige Einnahmen";16333,44
32135;2018;2;"ordentliche Einnahmen";612;Gemeindestraßen;861;"Laufende Transferzahlungen von Ländern, Landesfonds und Landeskammern";5830,61
32135;2018;2;"ordentliche Einnahmen";616;"Sonstige Straßen und Wege";829;"Sonstige Einnahmen";31070,10
32135;2018;2;"ordentliche Einnahmen";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";829;"Sonstige Einnahmen";3610,24
32135;2018;2;"ordentliche Einnahmen";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";852;"Gebühren für die Benützung von Gemeindeeinrichtungen und -anlagen";140230,14
32135;2018;2;"ordentliche Einnahmen";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";868;"Laufende Transferzahlungen von privaten Haushalten";279866,06
32135;2018;2;"ordentliche Einnahmen";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";829;"Sonstige Einnahmen";23689,59
32135;2018;2;"ordentliche Einnahmen";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";870;"Kapitaltransferzahlungen von Bund, Bundesfonds und Bundeskammern";6700,01
32135;2018;2;"ordentliche Einnahmen";770;"Einrichtungen zur Förderung des Fremdenverkehrs";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";613,15
32135;2018;2;"ordentliche Einnahmen";771;"Maßnahmen zur Förderung des Fremdenverkehrs";810;Leistungserlöse;9049,01
32135;2018;2;"ordentliche Einnahmen";771;"Maßnahmen zur Förderung des Fremdenverkehrs";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";28608,75
32135;2018;2;"ordentliche Einnahmen";771;"Maßnahmen zur Förderung des Fremdenverkehrs";829;"Sonstige Einnahmen";22911,02
32135;2018;2;"ordentliche Einnahmen";782;"Wirtschaftspolitische Maßnahmen";829;"Sonstige Einnahmen";9295,87
32135;2018;2;"ordentliche Einnahmen";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";33868,78
32135;2018;2;"ordentliche Einnahmen";814;Straßenreinigung;828;"Rückersätze von Ausgaben";6004,50
32135;2018;2;"ordentliche Einnahmen";815;"Park- und Gartenanlagen, Kinderspielplätze";829;"Sonstige Einnahmen";44043,35
32135;2018;2;"ordentliche Einnahmen";816;"Öffentliche Beleuchtung und öffentliche Uhren";828;"Rückersätze von Ausgaben";1980,95
32135;2018;2;"ordentliche Einnahmen";816;"Öffentliche Beleuchtung und öffentliche Uhren";829;"Sonstige Einnahmen";246,04
32135;2018;2;"ordentliche Einnahmen";816;"Öffentliche Beleuchtung und öffentliche Uhren";861;"Laufende Transferzahlungen von Ländern, Landesfonds und Landeskammern";1063,51
32135;2018;2;"ordentliche Einnahmen";817;"Friedhöfe (einschließlich Einsegnungshallen und Krematorien)";828;"Rückersätze von Ausgaben";4779,37
32135;2018;2;"ordentliche Einnahmen";817;"Friedhöfe (einschließlich Einsegnungshallen und Krematorien)";829;"Sonstige Einnahmen";61,00
32135;2018;2;"ordentliche Einnahmen";817;"Friedhöfe (einschließlich Einsegnungshallen und Krematorien)";852;"Gebühren für die Benützung von Gemeindeeinrichtungen und -anlagen";280675,10
32135;2018;2;"ordentliche Einnahmen";820;Wirtschaftshöfe;806;"Veräußerungen von Altmaterial";22894,67
32135;2018;2;"ordentliche Einnahmen";820;Wirtschaftshöfe;810;Leistungserlöse;3669477,73
32135;2018;2;"ordentliche Einnahmen";820;Wirtschaftshöfe;817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";374450,06
32135;2018;2;"ordentliche Einnahmen";820;Wirtschaftshöfe;828;"Rückersätze von Ausgaben";124,88
32135;2018;2;"ordentliche Einnahmen";820;Wirtschaftshöfe;829;"Sonstige Einnahmen";63725,28
32135;2018;2;"ordentliche Einnahmen";820;Wirtschaftshöfe;860;"Laufende Transferzahlungen von Bund, Bundesfonds und Bundeskammern";2800,00
32135;2018;2;"ordentliche Einnahmen";828;"Sonstige Märkte";829;"Sonstige Einnahmen";1790,00
32135;2018;2;"ordentliche Einnahmen";828;"Sonstige Märkte";852;"Gebühren für die Benützung von Gemeindeeinrichtungen und -anlagen";8837,60
32135;2018;2;"ordentliche Einnahmen";831;Freibäder;810;Leistungserlöse;182526,30
32135;2018;2;"ordentliche Einnahmen";831;Freibäder;824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";11506,72
32135;2018;2;"ordentliche Einnahmen";831;Freibäder;829;"Sonstige Einnahmen";13945,41
32135;2018;2;"ordentliche Einnahmen";831;Freibäder;871;"Kapitaltransferzahlungen von Ländern, Landesfonds und Landeskammern";7000,00
32135;2018;2;"ordentliche Einnahmen";833;Hallenbäder;810;Leistungserlöse;402941,52
32135;2018;2;"ordentliche Einnahmen";833;Hallenbäder;829;"Sonstige Einnahmen";31663,28
32135;2018;2;"ordentliche Einnahmen";839;"Sonstige Betriebe und betriebsähnliche Einrichtungen";810;Leistungserlöse;28202,53
32135;2018;2;"ordentliche Einnahmen";839;"Sonstige Betriebe und betriebsähnliche Einrichtungen";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";22778,23
32135;2018;2;"ordentliche Einnahmen";839;"Sonstige Betriebe und betriebsähnliche Einrichtungen";829;"Sonstige Einnahmen";48828,14
32135;2018;2;"ordentliche Einnahmen";839;"Sonstige Betriebe und betriebsähnliche Einrichtungen";875;"Kapitaltransferzahlungen von Unternehmungen (ohne Finanzunternehmungen)";30838,00
32135;2018;2;"ordentliche Einnahmen";840;Grundbesitz;001;"Unbebaute Grundstücke";1059260,00
32135;2018;2;"ordentliche Einnahmen";840;Grundbesitz;010;Gebäude;3152,92
32135;2018;2;"ordentliche Einnahmen";840;Grundbesitz;810;Leistungserlöse;1918,51
32135;2018;2;"ordentliche Einnahmen";840;Grundbesitz;817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";12313,09
32135;2018;2;"ordentliche Einnahmen";840;Grundbesitz;824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";94834,10
32135;2018;2;"ordentliche Einnahmen";840;Grundbesitz;825;"Einnahmen aus der Untervermietung und Unterverpachtung von (an)gemieteten Sachen";372599,15
32135;2018;2;"ordentliche Einnahmen";840;Grundbesitz;829;"Sonstige Einnahmen";58877,90
32135;2018;2;"ordentliche Einnahmen";850;"Betriebe der Wasserversorgung";810;Leistungserlöse;159077,66
32135;2018;2;"ordentliche Einnahmen";850;"Betriebe der Wasserversorgung";829;"Sonstige Einnahmen";4016,00
32135;2018;2;"ordentliche Einnahmen";850;"Betriebe der Wasserversorgung";852;"Gebühren für die Benützung von Gemeindeeinrichtungen und -anlagen";2010773,81
32135;2018;2;"ordentliche Einnahmen";850;"Betriebe der Wasserversorgung";860;"Laufende Transferzahlungen von Bund, Bundesfonds und Bundeskammern";139991,57
32135;2018;2;"ordentliche Einnahmen";851;"Betriebe der Abwasserbeseitigung";298;Rücklagen;4600,00
32135;2018;2;"ordentliche Einnahmen";851;"Betriebe der Abwasserbeseitigung";810;Leistungserlöse;64833,59
32135;2018;2;"ordentliche Einnahmen";851;"Betriebe der Abwasserbeseitigung";829;"Sonstige Einnahmen";1608,80
32135;2018;2;"ordentliche Einnahmen";851;"Betriebe der Abwasserbeseitigung";852;"Gebühren für die Benützung von Gemeindeeinrichtungen und -anlagen";3585231,57
32135;2018;2;"ordentliche Einnahmen";851;"Betriebe der Abwasserbeseitigung";860;"Laufende Transferzahlungen von Bund, Bundesfonds und Bundeskammern";216313,59
32135;2018;2;"ordentliche Einnahmen";852;"Betriebe der Müllbeseitigung";803;"Veräußerungen von Handelswaren";12605,08
32135;2018;2;"ordentliche Einnahmen";852;"Betriebe der Müllbeseitigung";827;"Kostenersätze für die Überlassung von Bediensteten an Dritte";96,91
32135;2018;2;"ordentliche Einnahmen";852;"Betriebe der Müllbeseitigung";828;"Rückersätze von Ausgaben";1250,00
32135;2018;2;"ordentliche Einnahmen";852;"Betriebe der Müllbeseitigung";829;"Sonstige Einnahmen";338090,58
32135;2018;2;"ordentliche Einnahmen";852;"Betriebe der Müllbeseitigung";852;"Gebühren für die Benützung von Gemeindeeinrichtungen und -anlagen";29361,12
32135;2018;2;"ordentliche Einnahmen";852;"Betriebe der Müllbeseitigung";910;"Verrechnung zwischen ordentlichem und außerordentlichem Haushalt (Zuführungen bzw. Rückführeungen)";81506,00
32135;2018;2;"ordentliche Einnahmen";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";1095947,41
32135;2018;2;"ordentliche Einnahmen";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";829;"Sonstige Einnahmen";10837,92
32135;2018;2;"ordentliche Einnahmen";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";879;"Investitions- und Tilgungszuschüse zwischen Unternehmungen und marktbestimmten Betrieben der Gemeinde (Abschnitte 85 bis 89) un der Gemeinde";259303,10
32135;2018;2;"ordentliche Einnahmen";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";852;"Gebühren für die Benützung von Gemeindeeinrichtungen und -anlagen";199009,13
32135;2018;2;"ordentliche Einnahmen";866;Forstgüter;807;"Veräußerungen von Erzeugnissen";182740,00
32135;2018;2;"ordentliche Einnahmen";866;Forstgüter;813;Nebenerlöse;51415,79
32135;2018;2;"ordentliche Einnahmen";866;Forstgüter;824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";622664,29
32135;2018;2;"ordentliche Einnahmen";866;Forstgüter;829;"Sonstige Einnahmen";239891,15
32135;2018;2;"ordentliche Einnahmen";870;Elektrizitätsversorgung;829;"Sonstige Einnahmen";269497,22
32135;2018;2;"ordentliche Einnahmen";870;Elektrizitätsversorgung;860;"Laufende Transferzahlungen von Bund, Bundesfonds und Bundeskammern";14384,00
32135;2018;2;"ordentliche Einnahmen";894;"Stadthallen, Kongresshäuser";817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";0,02
32135;2018;2;"ordentliche Einnahmen";894;"Stadthallen, Kongresshäuser";824;"Einnahmen aus der Vermietung und Verpachtung von Sachen sowei aus Dienstbarkeiten und Baurecht";67277,38
32135;2018;2;"ordentliche Einnahmen";894;"Stadthallen, Kongresshäuser";829;"Sonstige Einnahmen";1189,52
32135;2018;2;"ordentliche Einnahmen";900;"Gesonderte Verwaltung";817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";1383,53
32135;2018;2;"ordentliche Einnahmen";900;"Gesonderte Verwaltung";829;"Sonstige Einnahmen";45433,10
32135;2018;2;"ordentliche Einnahmen";910;Geldverkehr;823;Zinsen;6790,91
32135;2018;2;"ordentliche Einnahmen";910;Geldverkehr;829;"Sonstige Einnahmen";17957,58
32135;2018;2;"ordentliche Einnahmen";914;Beteiligungen;869;"Gewinnentnahmen der Gemeinde von Unternehmungen und marktbestimmten Betrieben der Gemeinde (Abschnitte 85 bis 89)";94369,33
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";817;"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";8702,77
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";830;"Grundsteuer von den land- und forstwirtschaftlichen Betrieben";50715,80
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";831;"Grundsteuer von den Grundstücken";1590630,53
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";833;Kommunalsteuer;5983017,61
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";837;"Lustbarkeitsabgaben (Vergnügungssteuern) ohne Zweckwidmung des Ertrages";10465,21
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";838;"Abgabe für das Halten von Tieren";46558,48
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";841;"Abgaben für den Gebrauch von öffentlichem Grund in den Gemeinden und des darüber befindlichen Luftraumes";250424,34
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";849;Nebenansprüche;27303,64
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";850;"Interessentenbeiträge von Grundstückseigentümern und Anrainern";1439084,79
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";856;Verwaltungsabgaben;108490,30
32135;2018;2;"ordentliche Einnahmen";920;"Ausschließliche Gemeindeabgaben";857;Kommissionsgebühren;558,90
32135;2018;2;"ordentliche Einnahmen";921;"Zwischen Ländern und Gemeinden geteilte Abgaben";834;Fremdenverkehrsabgaben;270607,74
32135;2018;2;"ordentliche Einnahmen";925;"Ertragsanteile an gemeinschaftlichen Bundesabgaben";859;"Ertragsanteile ohne Spielbankabgabe";17798793,57
32135;2018;2;"ordentliche Einnahmen";941;"Sonstige Finanzzuweisungen nach dem FAG";860;"Laufende Transferzahlungen von Bund, Bundesfonds und Bundeskammern";84075,00
32135;2018;2;"ordentliche Einnahmen";980;"Zuführung an den außerordentlichen Haushalt bzw. Zuführung aus dem ordentlichen Haushalt";910;"Verrechnung zwischen ordentlichem und außerordentlichem Haushalt (Zuführungen bzw. Rückführeungen)";10433,41
32135;2018;2;"ordentliche Einnahmen";990;"Überschüsse und Abgänge (soweit nicht zugeordnet)";965;"Abwicklung des Ist-Überschuses laufendes Jahr";649850,66
32135;2018;5;"außerordentliche Ausgaben";015;"Pressestelle, Amtsblatt und Öffentlichkeitsarbeit";728;"Entgelte für sonstige Leistungen";-213,41
32135;2018;5;"außerordentliche Ausgaben";015;"Pressestelle, Amtsblatt und Öffentlichkeitsarbeit";910;"Verrechnung zwischen ordentlichem und außerordentlichem Haushalt (Zuführungen bzw. Rückführeungen)";213,41
32135;2018;5;"außerordentliche Ausgaben";029;Amtsgebäude;010;Gebäude;-6928,32
32135;2018;5;"außerordentliche Ausgaben";029;Amtsgebäude;965;"Abwicklung des Ist-Überschuses laufendes Jahr";100000,00
32135;2018;5;"außerordentliche Ausgaben";029;Amtsgebäude;967;"Abwicklung des Soll-Überschusses laufendes Jahr";100000,00
32135;2018;5;"außerordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";728;"Entgelte für sonstige Leistungen";14526,00
32135;2018;5;"außerordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";965;"Abwicklung des Ist-Überschuses laufendes Jahr";20474,00
32135;2018;5;"außerordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";967;"Abwicklung des Soll-Überschusses laufendes Jahr";20474,00
32135;2018;5;"außerordentliche Ausgaben";163;"Freiwillige Fuerwehren";040;Fahrzeuge;45813,61
32135;2018;5;"außerordentliche Ausgaben";163;"Freiwillige Fuerwehren";964;"Abwicklung Soll-Abgän ge Vorjahr[e]";73976,00
32135;2018;5;"außerordentliche Ausgaben";163;"Freiwillige Fuerwehren";966;"Abwicklung des Ist-Abganges laufendes Jahr";24813,61
32135;2018;5;"außerordentliche Ausgaben";211;Volksschulen;010;Gebäude;23447,17
32135;2018;5;"außerordentliche Ausgaben";240;Kindergärten;779;"Investitions- und Tilgungszuschüse zwischen Unternehmungen und marktbestimmten Betrieben der Gemeinde (Abschnitte 85 bis 89) und der Gemeinde";2250000,00
32135;2018;5;"außerordentliche Ausgaben";240;Kindergärten;965;"Abwicklung des Ist-Überschuses laufendes Jahr";155000,00
32135;2018;5;"außerordentliche Ausgaben";240;Kindergärten;967;"Abwicklung des Soll-Überschusses laufendes Jahr";155000,00
32135;2018;5;"außerordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";010;Gebäude;21262,87
32135;2018;5;"außerordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";964;"Abwicklung Soll-Abgän ge Vorjahr[e]";183053,68
32135;2018;5;"außerordentliche Ausgaben";325;Festspiele;617;"Instandhaltung von Fahrzeugen";479,16
32135;2018;5;"außerordentliche Ausgaben";325;Festspiele;670;Versicherungen;5751,63
32135;2018;5;"außerordentliche Ausgaben";325;Festspiele;728;"Entgelte für sonstige Leistungen";685853,10
32135;2018;5;"außerordentliche Ausgaben";325;Festspiele;964;"Abwicklung Soll-Abgän ge Vorjahr[e]";6638,51
32135;2018;5;"außerordentliche Ausgaben";325;Festspiele;966;"Abwicklung des Ist-Abganges laufendes Jahr";126739,29
32135;2018;5;"außerordentliche Ausgaben";340;Museen;010;Gebäude;96103,01
32135;2018;5;"außerordentliche Ausgaben";340;Museen;728;"Entgelte für sonstige Leistungen";47852,86
32135;2018;5;"außerordentliche Ausgaben";340;Museen;965;"Abwicklung des Ist-Überschuses laufendes Jahr";23947,30
32135;2018;5;"außerordentliche Ausgaben";340;Museen;966;"Abwicklung des Ist-Abganges laufendes Jahr";34686,57
32135;2018;5;"außerordentliche Ausgaben";360;Heimatmuseen;728;"Entgelte für sonstige Leistungen";116299,15
32135;2018;5;"außerordentliche Ausgaben";360;Heimatmuseen;965;"Abwicklung des Ist-Überschuses laufendes Jahr";243510,08
32135;2018;5;"außerordentliche Ausgaben";360;Heimatmuseen;967;"Abwicklung des Soll-Überschusses laufendes Jahr";243510,08
32135;2018;5;"außerordentliche Ausgaben";362;Denkmalpflege;010;Gebäude;116788,86
32135;2018;5;"außerordentliche Ausgaben";362;Denkmalpflege;965;"Abwicklung des Ist-Überschuses laufendes Jahr";45657,98
32135;2018;5;"außerordentliche Ausgaben";362;Denkmalpflege;967;"Abwicklung des Soll-Überschusses laufendes Jahr";43475,36
32135;2018;5;"außerordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";755;"Laufende Transferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";28800,00
32135;2018;5;"außerordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";910;"Verrechnung zwischen ordentlichem und außerordentlichem Haushalt (Zuführungen bzw. Rückführeungen)";20,00
32135;2018;5;"außerordentliche Ausgaben";612;Gemeindestraßen;002;Straßenbauten;1660180,53
32135;2018;5;"außerordentliche Ausgaben";612;Gemeindestraßen;010;Gebäude;447013,21
32135;2018;5;"außerordentliche Ausgaben";612;Gemeindestraßen;728;"Entgelte für sonstige Leistungen";56274,23
32135;2018;5;"außerordentliche Ausgaben";612;Gemeindestraßen;965;"Abwicklung des Ist-Überschuses laufendes Jahr";756790,49
32135;2018;5;"außerordentliche Ausgaben";612;Gemeindestraßen;966;"Abwicklung des Ist-Abganges laufendes Jahr";11106,65
32135;2018;5;"außerordentliche Ausgaben";612;Gemeindestraßen;967;"Abwicklung des Soll-Überschusses laufendes Jahr";512556,32
32135;2018;5;"außerordentliche Ausgaben";616;"Sonstige Straßen und Wege";002;Straßenbauten;351057,37
32135;2018;5;"außerordentliche Ausgaben";616;"Sonstige Straßen und Wege";965;"Abwicklung des Ist-Überschuses laufendes Jahr";202072,61
32135;2018;5;"außerordentliche Ausgaben";616;"Sonstige Straßen und Wege";967;"Abwicklung des Soll-Überschusses laufendes Jahr";197998,90
32135;2018;5;"außerordentliche Ausgaben";710;"Land- und forstwirtschaftlicher Wegebau";010;Gebäude;8542,68
32135;2018;5;"außerordentliche Ausgaben";710;"Land- und forstwirtschaftlicher Wegebau";611;"Instandhaltung von Straßenbauten";43669,05
32135;2018;5;"außerordentliche Ausgaben";710;"Land- und forstwirtschaftlicher Wegebau";964;"Abwicklung Soll-Abgän ge Vorjahr[e]";170,78
32135;2018;5;"außerordentliche Ausgaben";710;"Land- und forstwirtschaftlicher Wegebau";965;"Abwicklung des Ist-Überschuses laufendes Jahr";61407,37
32135;2018;5;"außerordentliche Ausgaben";710;"Land- und forstwirtschaftlicher Wegebau";967;"Abwicklung des Soll-Überschusses laufendes Jahr";60665,77
32135;2018;5;"außerordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";728;"Entgelte für sonstige Leistungen";45502,78
32135;2018;5;"außerordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";910;"Verrechnung zwischen ordentlichem und außerordentlichem Haushalt (Zuführungen bzw. Rückführeungen)";10200,00
32135;2018;5;"außerordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";965;"Abwicklung des Ist-Überschuses laufendes Jahr";3850,43
32135;2018;5;"außerordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";135000,00
32135;2018;5;"außerordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";965;"Abwicklung des Ist-Überschuses laufendes Jahr";40000,00
32135;2018;5;"außerordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";967;"Abwicklung des Soll-Überschusses laufendes Jahr";40000,00
32135;2018;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";010;Gebäude;50920,54
32135;2018;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";964;"Abwicklung Soll-Abgän ge Vorjahr[e]";42954,35
32135;2018;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";965;"Abwicklung des Ist-Überschuses laufendes Jahr";40996,06
32135;2018;5;"außerordentliche Ausgaben";815;"Park- und Gartenanlagen, Kinderspielplätze";967;"Abwicklung des Soll-Überschusses laufendes Jahr";39779,07
32135;2018;5;"außerordentliche Ausgaben";816;"Öffentliche Beleuchtung und öffentliche Uhren";010;Gebäude;306301,42
